menu_item,category_item,class_item,Unnamed: 3,item_id,Unnamed: 5,3NF,menu_item_code,category_item_code,class_item_code
Fried Original Chicken Fries,Chicken Fries,Chicken,,,,,7905bb9b,b4bd4939,a9514f88
Baked Original Chicken Fries,Chicken Fries,Chicken,,,,,b5011dc5,b4bd4939,a9514f88
Fresh Original Chicken Fries,Chicken Fries,Chicken,,,,,1d7fec86,b4bd4939,a9514f88
Original Chicken Fries Extra Crispy,Chicken Fries,Chicken,,,,,cac9115a,b4bd4939,a9514f88
Original Chicken Fries No Mayo,Chicken Fries,Chicken,,,,,762fb190,b4bd4939,a9514f88
Original Chicken Fries Extra Cheese,Chicken Fries,Chicken,,,,,4d0027e4,b4bd4939,a9514f88
Original Chicken Fries Spicy,Chicken Fries,Chicken,,,,,4a2e395f,b4bd4939,a9514f88
Original Chicken Fries Mild,Chicken Fries,Chicken,,,,,d06c27a6,b4bd4939,a9514f88
Original Chicken Fries BBQ,Chicken Fries,Chicken,,,,,e5b7be51,b4bd4939,a9514f88
4-piece Original Chicken Fries Small,Chicken Fries,Chicken,,,,,a86c44a3,b4bd4939,a9514f88
6-piece Original Chicken Fries Small,Chicken Fries,Chicken,,,,,f71bb931,b4bd4939,a9514f88
4-piece Original Chicken Fries Medium,Chicken Fries,Chicken,,,,,e29ace44,b4bd4939,a9514f88
6-piece Original Chicken Fries Medium,Chicken Fries,Chicken,,,,,1149731c,b4bd4939,a9514f88
4-piece Original Chicken Fries Large,Chicken Fries,Chicken,,,,,08afc208,b4bd4939,a9514f88
6-piece Original Chicken Fries Large,Chicken Fries,Chicken,,,,,a41fe4a3,b4bd4939,a9514f88
Buffalo Chicken Fries,Chicken Fries,Chicken,,,,,806bd8fb,b4bd4939,a9514f88
Buffalo Chicken Fries Small,Chicken Fries,Chicken,,,,,02649ba8,b4bd4939,a9514f88
Buffalo Chicken Fries Medium,Chicken Fries,Chicken,,,,,e9388d73,b4bd4939,a9514f88
Buffalo Chicken Fries Large,Chicken Fries,Chicken,,,,,e63cefbb,b4bd4939,a9514f88
Buffalo Chicken Fries Extra Large,Chicken Fries,Chicken,,,,,21bf60d5,b4bd4939,a9514f88
Buffalo Chicken Fries King Size,Chicken Fries,Chicken,,,,,f7812ea1,b4bd4939,a9514f88
Buffalo Chicken Fries Family Size,Chicken Fries,Chicken,,,,,32067e0e,b4bd4939,a9514f88
4-piece Buffalo Chicken Fries,Chicken Fries,Chicken,,,,,4f9694cf,b4bd4939,a9514f88
6-piece Buffalo Chicken Fries,Chicken Fries,Chicken,,,,,7b73602a,b4bd4939,a9514f88
8-piece Buffalo Chicken Fries,Chicken Fries,Chicken,,,,,645a2963,b4bd4939,a9514f88
10-piece Buffalo Chicken Fries,Chicken Fries,Chicken,,,,,40cf6014,b4bd4939,a9514f88
12-piece Buffalo Chicken Fries,Chicken Fries,Chicken,,,,,94eb9558,b4bd4939,a9514f88
15-piece Buffalo Chicken Fries,Chicken Fries,Chicken,,,,,f5b34fd6,b4bd4939,a9514f88
20-piece Buffalo Chicken Fries,Chicken Fries,Chicken,,,,,57635959,b4bd4939,a9514f88
Buffalo Chicken Fries Combo,Chicken Fries,Chicken,,,,,03a2bb96,b4bd4939,a9514f88
Buffalo Chicken Fries Value Meal,Chicken Fries,Chicken,,,,,90255b08,b4bd4939,a9514f88
Buffalo Chicken Fries Deluxe Meal,Chicken Fries,Chicken,,,,,02f11968,b4bd4939,a9514f88
Buffalo Chicken Fries Family Meal,Chicken Fries,Chicken,,,,,443105f1,b4bd4939,a9514f88
Grilled Buffalo Chicken Fries,Chicken Fries,Chicken,,,,,d57bcc2d,b4bd4939,a9514f88
Fried Buffalo Chicken Fries,Chicken Fries,Chicken,,,,,ac54d392,b4bd4939,a9514f88
Baked Buffalo Chicken Fries,Chicken Fries,Chicken,,,,,3a3a97fc,b4bd4939,a9514f88
Fresh Buffalo Chicken Fries,Chicken Fries,Chicken,,,,,1b4086f5,b4bd4939,a9514f88
Buffalo Chicken Fries Extra Crispy,Chicken Fries,Chicken,,,,,5095134e,b4bd4939,a9514f88
Buffalo Chicken Fries No Mayo,Chicken Fries,Chicken,,,,,5af440bd,b4bd4939,a9514f88
Buffalo Chicken Fries Extra Cheese,Chicken Fries,Chicken,,,,,c7a6d808,b4bd4939,a9514f88
Buffalo Chicken Fries Spicy,Chicken Fries,Chicken,,,,,dda4b970,b4bd4939,a9514f88
Buffalo Chicken Fries Mild,Chicken Fries,Chicken,,,,,212e873f,b4bd4939,a9514f88
Buffalo Chicken Fries BBQ,Chicken Fries,Chicken,,,,,ceb748f0,b4bd4939,a9514f88
4-piece Buffalo Chicken Fries Small,Chicken Fries,Chicken,,,,,4de28209,b4bd4939,a9514f88
6-piece Buffalo Chicken Fries Small,Chicken Fries,Chicken,,,,,28638d35,b4bd4939,a9514f88
4-piece Buffalo Chicken Fries Medium,Chicken Fries,Chicken,,,,,e155f340,b4bd4939,a9514f88
6-piece Buffalo Chicken Fries Medium,Chicken Fries,Chicken,,,,,faea2d15,b4bd4939,a9514f88
4-piece Buffalo Chicken Fries Large,Chicken Fries,Chicken,,,,,a0cfd7b4,b4bd4939,a9514f88
6-piece Buffalo Chicken Fries Large,Chicken Fries,Chicken,,,,,a0183a7b,b4bd4939,a9514f88
Fiery Chicken Fries,Chicken Fries,Chicken,,,,,1253eb19,b4bd4939,a9514f88
Fiery Chicken Fries Small,Chicken Fries,Chicken,,,,,544fa5e9,b4bd4939,a9514f88
Fiery Chicken Fries Medium,Chicken Fries,Chicken,,,,,a2252783,b4bd4939,a9514f88
Fiery Chicken Fries Large,Chicken Fries,Chicken,,,,,fcc00f6d,b4bd4939,a9514f88
Fiery Chicken Fries Extra Large,Chicken Fries,Chicken,,,,,e31d3337,b4bd4939,a9514f88
Fiery Chicken Fries King Size,Chicken Fries,Chicken,,,,,d2cb9ff5,b4bd4939,a9514f88
Fiery Chicken Fries Family Size,Chicken Fries,Chicken,,,,,c7df43a2,b4bd4939,a9514f88
4-piece Fiery Chicken Fries,Chicken Fries,Chicken,,,,,394ad72f,b4bd4939,a9514f88
6-piece Fiery Chicken Fries,Chicken Fries,Chicken,,,,,e5945444,b4bd4939,a9514f88
8-piece Fiery Chicken Fries,Chicken Fries,Chicken,,,,,5524e012,b4bd4939,a9514f88
10-piece Fiery Chicken Fries,Chicken Fries,Chicken,,,,,2167dcfc,b4bd4939,a9514f88
12-piece Fiery Chicken Fries,Chicken Fries,Chicken,,,,,5a47bb4d,b4bd4939,a9514f88
15-piece Fiery Chicken Fries,Chicken Fries,Chicken,,,,,e8d1c2a4,b4bd4939,a9514f88
20-piece Fiery Chicken Fries,Chicken Fries,Chicken,,,,,9f37215a,b4bd4939,a9514f88
Fiery Chicken Fries Combo,Chicken Fries,Chicken,,,,,10288db1,b4bd4939,a9514f88
Fiery Chicken Fries Value Meal,Chicken Fries,Chicken,,,,,d15e8d96,b4bd4939,a9514f88
Fiery Chicken Fries Deluxe Meal,Chicken Fries,Chicken,,,,,e3f33c8e,b4bd4939,a9514f88
Fiery Chicken Fries Family Meal,Chicken Fries,Chicken,,,,,796b71c5,b4bd4939,a9514f88
Grilled Fiery Chicken Fries,Chicken Fries,Chicken,,,,,3d907758,b4bd4939,a9514f88
Fried Fiery Chicken Fries,Chicken Fries,Chicken,,,,,03840e1f,b4bd4939,a9514f88
Baked Fiery Chicken Fries,Chicken Fries,Chicken,,,,,ff45b0df,b4bd4939,a9514f88
Fresh Fiery Chicken Fries,Chicken Fries,Chicken,,,,,50bd0ad9,b4bd4939,a9514f88
Fiery Chicken Fries Extra Crispy,Chicken Fries,Chicken,,,,,6d086d68,b4bd4939,a9514f88
Fiery Chicken Fries No Mayo,Chicken Fries,Chicken,,,,,b0c74ab0,b4bd4939,a9514f88
Fiery Chicken Fries Extra Cheese,Chicken Fries,Chicken,,,,,ba184441,b4bd4939,a9514f88
Fiery Chicken Fries Spicy,Chicken Fries,Chicken,,,,,a0aef668,b4bd4939,a9514f88
Fiery Chicken Fries Mild,Chicken Fries,Chicken,,,,,0fe20de5,b4bd4939,a9514f88
Fiery Chicken Fries BBQ,Chicken Fries,Chicken,,,,,a4c2d489,b4bd4939,a9514f88
4-piece Fiery Chicken Fries Small,Chicken Fries,Chicken,,,,,3d872a2b,b4bd4939,a9514f88
6-piece Fiery Chicken Fries Small,Chicken Fries,Chicken,,,,,c52b9621,b4bd4939,a9514f88
4-piece Fiery Chicken Fries Medium,Chicken Fries,Chicken,,,,,ba0c3635,b4bd4939,a9514f88
6-piece Fiery Chicken Fries Medium,Chicken Fries,Chicken,,,,,53737cfa,b4bd4939,a9514f88
4-piece Fiery Chicken Fries Large,Chicken Fries,Chicken,,,,,e52ed0e5,b4bd4939,a9514f88
6-piece Fiery Chicken Fries Large,Chicken Fries,Chicken,,,,,37f044a5,b4bd4939,a9514f88
Original Recipe Fried Chicken,Fried Chicken,Chicken,,,,,8ede6631,1e6d7c72,a9514f88
Original Recipe Fried Chicken Small,Fried Chicken,Chicken,,,,,8ba664eb,1e6d7c72,a9514f88
Original Recipe Fried Chicken Medium,Fried Chicken,Chicken,,,,,497aaabc,1e6d7c72,a9514f88
Original Recipe Fried Chicken Large,Fried Chicken,Chicken,,,,,6a3839db,1e6d7c72,a9514f88
Original Recipe Fried Chicken Extra Large,Fried Chicken,Chicken,,,,,ca676a51,1e6d7c72,a9514f88
Original Recipe Fried Chicken King Size,Fried Chicken,Chicken,,,,,b7708707,1e6d7c72,a9514f88
Original Recipe Fried Chicken Family Size,Fried Chicken,Chicken,,,,,479e759b,1e6d7c72,a9514f88
4-piece Original Recipe Fried Chicken,Fried Chicken,Chicken,,,,,c11e89af,1e6d7c72,a9514f88
6-piece Original Recipe Fried Chicken,Fried Chicken,Chicken,,,,,d2737baf,1e6d7c72,a9514f88
8-piece Original Recipe Fried Chicken,Fried Chicken,Chicken,,,,,ad9db266,1e6d7c72,a9514f88
10-piece Original Recipe Fried Chicken,Fried Chicken,Chicken,,,,,d6d29c58,1e6d7c72,a9514f88
12-piece Original Recipe Fried Chicken,Fried Chicken,Chicken,,,,,6f6caead,1e6d7c72,a9514f88
15-piece Original Recipe Fried Chicken,Fried Chicken,Chicken,,,,,bef60f33,1e6d7c72,a9514f88
20-piece Original Recipe Fried Chicken,Fried Chicken,Chicken,,,,,c0a29e50,1e6d7c72,a9514f88
Original Recipe Fried Chicken Combo,Fried Chicken,Chicken,,,,,eac5abe8,1e6d7c72,a9514f88
Original Recipe Fried Chicken Value Meal,Fried Chicken,Chicken,,,,,fd913a1e,1e6d7c72,a9514f88
Original Recipe Fried Chicken Deluxe Meal,Fried Chicken,Chicken,,,,,cdb0ded2,1e6d7c72,a9514f88
Original Recipe Fried Chicken Family Meal,Fried Chicken,Chicken,,,,,51a8bc4b,1e6d7c72,a9514f88
Grilled Original Recipe Fried Chicken,Fried Chicken,Chicken,,,,,ea094d2e,1e6d7c72,a9514f88
Fried Original Recipe Fried Chicken,Fried Chicken,Chicken,,,,,146844d8,1e6d7c72,a9514f88
Baked Original Recipe Fried Chicken,Fried Chicken,Chicken,,,,,d62e7c0a,1e6d7c72,a9514f88
Fresh Original Recipe Fried Chicken,Fried Chicken,Chicken,,,,,ddc3b5c4,1e6d7c72,a9514f88
Original Recipe Fried Chicken Extra Crispy,Fried Chicken,Chicken,,,,,d6595674,1e6d7c72,a9514f88
Original Recipe Fried Chicken No Mayo,Fried Chicken,Chicken,,,,,831428ed,1e6d7c72,a9514f88
Original Recipe Fried Chicken Extra Cheese,Fried Chicken,Chicken,,,,,4eb6baae,1e6d7c72,a9514f88
Original Recipe Fried Chicken Spicy,Fried Chicken,Chicken,,,,,32b401e8,1e6d7c72,a9514f88
Original Recipe Fried Chicken Mild,Fried Chicken,Chicken,,,,,11d7f146,1e6d7c72,a9514f88
Original Recipe Fried Chicken BBQ,Fried Chicken,Chicken,,,,,0b2fbe01,1e6d7c72,a9514f88
4-piece Original Recipe Fried Chicken Small,Fried Chicken,Chicken,,,,,a2eb6952,1e6d7c72,a9514f88
6-piece Original Recipe Fried Chicken Small,Fried Chicken,Chicken,,,,,352ca8f2,1e6d7c72,a9514f88
4-piece Original Recipe Fried Chicken Medium,Fried Chicken,Chicken,,,,,db209fb1,1e6d7c72,a9514f88
6-piece Original Recipe Fried Chicken Medium,Fried Chicken,Chicken,,,,,cf7c4cbe,1e6d7c72,a9514f88
4-piece Original Recipe Fried Chicken Large,Fried Chicken,Chicken,,,,,bab929cc,1e6d7c72,a9514f88
6-piece Original Recipe Fried Chicken Large,Fried Chicken,Chicken,,,,,7b032cc2,1e6d7c72,a9514f88
Hot & Spicy Fried Chicken,Fried Chicken,Chicken,,,,,f662331d,1e6d7c72,a9514f88
Hot & Spicy Fried Chicken Small,Fried Chicken,Chicken,,,,,685d4c07,1e6d7c72,a9514f88
Hot & Spicy Fried Chicken Medium,Fried Chicken,Chicken,,,,,a43c3b23,1e6d7c72,a9514f88
Hot & Spicy Fried Chicken Large,Fried Chicken,Chicken,,,,,f00f3786,1e6d7c72,a9514f88
Hot & Spicy Fried Chicken Extra Large,Fried Chicken,Chicken,,,,,3c07c58e,1e6d7c72,a9514f88
Hot & Spicy Fried Chicken King Size,Fried Chicken,Chicken,,,,,c5459be1,1e6d7c72,a9514f88
Hot & Spicy Fried Chicken Family Size,Fried Chicken,Chicken,,,,,41487dd7,1e6d7c72,a9514f88
4-piece Hot & Spicy Fried Chicken,Fried Chicken,Chicken,,,,,5da1fd90,1e6d7c72,a9514f88
6-piece Hot & Spicy Fried Chicken,Fried Chicken,Chicken,,,,,8b511dc8,1e6d7c72,a9514f88
8-piece Hot & Spicy Fried Chicken,Fried Chicken,Chicken,,,,,7b12485c,1e6d7c72,a9514f88
10-piece Hot & Spicy Fried Chicken,Fried Chicken,Chicken,,,,,de975b24,1e6d7c72,a9514f88
12-piece Hot & Spicy Fried Chicken,Fried Chicken,Chicken,,,,,0ce21a15,1e6d7c72,a9514f88
15-piece Hot & Spicy Fried Chicken,Fried Chicken,Chicken,,,,,50ab73d5,1e6d7c72,a9514f88
20-piece Hot & Spicy Fried Chicken,Fried Chicken,Chicken,,,,,4c9e91d5,1e6d7c72,a9514f88
Hot & Spicy Fried Chicken Combo,Fried Chicken,Chicken,,,,,ccf36523,1e6d7c72,a9514f88
Hot & Spicy Fried Chicken Value Meal,Fried Chicken,Chicken,,,,,9d671f77,1e6d7c72,a9514f88
Hot & Spicy Fried Chicken Deluxe Meal,Fried Chicken,Chicken,,,,,4174a68e,1e6d7c72,a9514f88
Hot & Spicy Fried Chicken Family Meal,Fried Chicken,Chicken,,,,,bb43af78,1e6d7c72,a9514f88
Grilled Hot & Spicy Fried Chicken,Fried Chicken,Chicken,,,,,b8ebd626,1e6d7c72,a9514f88
Fried Hot & Spicy Fried Chicken,Fried Chicken,Chicken,,,,,02c9238b,1e6d7c72,a9514f88
Baked Hot & Spicy Fried Chicken,Fried Chicken,Chicken,,,,,f7d9b848,1e6d7c72,a9514f88
Fresh Hot & Spicy Fried Chicken,Fried Chicken,Chicken,,,,,2f2953de,1e6d7c72,a9514f88
Hot & Spicy Fried Chicken Extra Crispy,Fried Chicken,Chicken,,,,,3b39f9f8,1e6d7c72,a9514f88
Hot & Spicy Fried Chicken No Mayo,Fried Chicken,Chicken,,,,,f9b9fe2c,1e6d7c72,a9514f88
Hot & Spicy Fried Chicken Extra Cheese,Fried Chicken,Chicken,,,,,b19f6e73,1e6d7c72,a9514f88
Hot & Spicy Fried Chicken Spicy,Fried Chicken,Chicken,,,,,eafd3dad,1e6d7c72,a9514f88
Hot & Spicy Fried Chicken Mild,Fried Chicken,Chicken,,,,,e7d986cd,1e6d7c72,a9514f88
Hot & Spicy Fried Chicken BBQ,Fried Chicken,Chicken,,,,,97931a70,1e6d7c72,a9514f88
4-piece Hot & Spicy Fried Chicken Small,Fried Chicken,Chicken,,,,,2d737ad7,1e6d7c72,a9514f88
6-piece Hot & Spicy Fried Chicken Small,Fried Chicken,Chicken,,,,,0e7718d4,1e6d7c72,a9514f88
4-piece Hot & Spicy Fried Chicken Medium,Fried Chicken,Chicken,,,,,5163d348,1e6d7c72,a9514f88
6-piece Hot & Spicy Fried Chicken Medium,Fried Chicken,Chicken,,,,,ef328b33,1e6d7c72,a9514f88
4-piece Hot & Spicy Fried Chicken Large,Fried Chicken,Chicken,,,,,10c04077,1e6d7c72,a9514f88
6-piece Hot & Spicy Fried Chicken Large,Fried Chicken,Chicken,,,,,77beca38,1e6d7c72,a9514f88
Zinger Fried Chicken,Fried Chicken,Chicken,,,,,ed225eda,1e6d7c72,a9514f88
Zinger Fried Chicken Small,Fried Chicken,Chicken,,,,,2d2c781f,1e6d7c72,a9514f88
Zinger Fried Chicken Medium,Fried Chicken,Chicken,,,,,b319901e,1e6d7c72,a9514f88
Zinger Fried Chicken Large,Fried Chicken,Chicken,,,,,639c64a3,1e6d7c72,a9514f88
Zinger Fried Chicken Extra Large,Fried Chicken,Chicken,,,,,9d6122d8,1e6d7c72,a9514f88
Zinger Fried Chicken King Size,Fried Chicken,Chicken,,,,,332182ab,1e6d7c72,a9514f88
Zinger Fried Chicken Family Size,Fried Chicken,Chicken,,,,,0bd39a77,1e6d7c72,a9514f88
4-piece Zinger Fried Chicken,Fried Chicken,Chicken,,,,,728d950e,1e6d7c72,a9514f88
6-piece Zinger Fried Chicken,Fried Chicken,Chicken,,,,,a7d6f885,1e6d7c72,a9514f88
8-piece Zinger Fried Chicken,Fried Chicken,Chicken,,,,,f916fafd,1e6d7c72,a9514f88
10-piece Zinger Fried Chicken,Fried Chicken,Chicken,,,,,cc1161a2,1e6d7c72,a9514f88
12-piece Zinger Fried Chicken,Fried Chicken,Chicken,,,,,97a29c98,1e6d7c72,a9514f88
15-piece Zinger Fried Chicken,Fried Chicken,Chicken,,,,,aa318845,1e6d7c72,a9514f88
20-piece Zinger Fried Chicken,Fried Chicken,Chicken,,,,,79692540,1e6d7c72,a9514f88
Zinger Fried Chicken Combo,Fried Chicken,Chicken,,,,,ee2c699a,1e6d7c72,a9514f88
Zinger Fried Chicken Value Meal,Fried Chicken,Chicken,,,,,2ddac5c3,1e6d7c72,a9514f88
Zinger Fried Chicken Deluxe Meal,Fried Chicken,Chicken,,,,,0af9748c,1e6d7c72,a9514f88
Zinger Fried Chicken Family Meal,Fried Chicken,Chicken,,,,,c8bd702e,1e6d7c72,a9514f88
Grilled Zinger Fried Chicken,Fried Chicken,Chicken,,,,,c7bfff09,1e6d7c72,a9514f88
Fried Zinger Fried Chicken,Fried Chicken,Chicken,,,,,fa26ecff,1e6d7c72,a9514f88
Baked Zinger Fried Chicken,Fried Chicken,Chicken,,,,,a17b6fcd,1e6d7c72,a9514f88
Fresh Zinger Fried Chicken,Fried Chicken,Chicken,,,,,b6d81546,1e6d7c72,a9514f88
Zinger Fried Chicken Extra Crispy,Fried Chicken,Chicken,,,,,9ab10577,1e6d7c72,a9514f88
Zinger Fried Chicken No Mayo,Fried Chicken,Chicken,,,,,9549e92f,1e6d7c72,a9514f88
Zinger Fried Chicken Extra Cheese,Fried Chicken,Chicken,,,,,92458af8,1e6d7c72,a9514f88
Zinger Fried Chicken Spicy,Fried Chicken,Chicken,,,,,884d29d1,1e6d7c72,a9514f88
Zinger Fried Chicken Mild,Fried Chicken,Chicken,,,,,ae200de6,1e6d7c72,a9514f88
Zinger Fried Chicken BBQ,Fried Chicken,Chicken,,,,,2afa7114,1e6d7c72,a9514f88
4-piece Zinger Fried Chicken Small,Fried Chicken,Chicken,,,,,e63186e9,1e6d7c72,a9514f88
6-piece Zinger Fried Chicken Small,Fried Chicken,Chicken,,,,,0449262f,1e6d7c72,a9514f88
4-piece Zinger Fried Chicken Medium,Fried Chicken,Chicken,,,,,0e572461,1e6d7c72,a9514f88
6-piece Zinger Fried Chicken Medium,Fried Chicken,Chicken,,,,,3aafdee5,1e6d7c72,a9514f88
4-piece Zinger Fried Chicken Large,Fried Chicken,Chicken,,,,,622827ed,1e6d7c72,a9514f88
6-piece Zinger Fried Chicken Large,Fried Chicken,Chicken,,,,,b0831d06,1e6d7c72,a9514f88
Zinger Chicken Burger,Chicken Burger,Chicken,,,,,9abb81fa,065d267e,a9514f88
Zinger Chicken Burger Small,Chicken Burger,Chicken,,,,,f4d1dc2f,065d267e,a9514f88
Zinger Chicken Burger Medium,Chicken Burger,Chicken,,,,,4091bc14,065d267e,a9514f88
Zinger Chicken Burger Large,Chicken Burger,Chicken,,,,,6defa603,065d267e,a9514f88
Zinger Chicken Burger Extra Large,Chicken Burger,Chicken,,,,,de49f2e3,065d267e,a9514f88
Zinger Chicken Burger King Size,Chicken Burger,Chicken,,,,,bc9faf94,065d267e,a9514f88
Zinger Chicken Burger Family Size,Chicken Burger,Chicken,,,,,379e254b,065d267e,a9514f88
4-piece Zinger Chicken Burger,Chicken Burger,Chicken,,,,,ba3195b8,065d267e,a9514f88
6-piece Zinger Chicken Burger,Chicken Burger,Chicken,,,,,ac696d7a,065d267e,a9514f88
8-piece Zinger Chicken Burger,Chicken Burger,Chicken,,,,,74bedeb9,065d267e,a9514f88
10-piece Zinger Chicken Burger,Chicken Burger,Chicken,,,,,f855f66e,065d267e,a9514f88
12-piece Zinger Chicken Burger,Chicken Burger,Chicken,,,,,939cffe0,065d267e,a9514f88
15-piece Zinger Chicken Burger,Chicken Burger,Chicken,,,,,6bb0d612,065d267e,a9514f88
20-piece Zinger Chicken Burger,Chicken Burger,Chicken,,,,,215b1256,065d267e,a9514f88
Zinger Chicken Burger Combo,Chicken Burger,Chicken,,,,,76e38ec7,065d267e,a9514f88
Zinger Chicken Burger Value Meal,Chicken Burger,Chicken,,,,,ea2c9d06,065d267e,a9514f88
Zinger Chicken Burger Deluxe Meal,Chicken Burger,Chicken,,,,,0fddba90,065d267e,a9514f88
Zinger Chicken Burger Family Meal,Chicken Burger,Chicken,,,,,2d67f4cc,065d267e,a9514f88
Grilled Zinger Chicken Burger,Chicken Burger,Chicken,,,,,1dd96493,065d267e,a9514f88
Fried Zinger Chicken Burger,Chicken Burger,Chicken,,,,,2a650c8e,065d267e,a9514f88
Baked Zinger Chicken Burger,Chicken Burger,Chicken,,,,,8bc0e3e5,065d267e,a9514f88
Fresh Zinger Chicken Burger,Chicken Burger,Chicken,,,,,23232f9e,065d267e,a9514f88
Zinger Chicken Burger Extra Crispy,Chicken Burger,Chicken,,,,,203402a8,065d267e,a9514f88
Zinger Chicken Burger No Mayo,Chicken Burger,Chicken,,,,,a8564a67,065d267e,a9514f88
Zinger Chicken Burger Extra Cheese,Chicken Burger,Chicken,,,,,948c87f4,065d267e,a9514f88
Zinger Chicken Burger Spicy,Chicken Burger,Chicken,,,,,4e07bc5c,065d267e,a9514f88
Zinger Chicken Burger Mild,Chicken Burger,Chicken,,,,,2de67f3d,065d267e,a9514f88
Zinger Chicken Burger BBQ,Chicken Burger,Chicken,,,,,9b071a6a,065d267e,a9514f88
4-piece Zinger Chicken Burger Small,Chicken Burger,Chicken,,,,,d733ecc2,065d267e,a9514f88
6-piece Zinger Chicken Burger Small,Chicken Burger,Chicken,,,,,254a72f4,065d267e,a9514f88
4-piece Zinger Chicken Burger Medium,Chicken Burger,Chicken,,,,,bce74911,065d267e,a9514f88
6-piece Zinger Chicken Burger Medium,Chicken Burger,Chicken,,,,,2774faf5,065d267e,a9514f88
4-piece Zinger Chicken Burger Large,Chicken Burger,Chicken,,,,,4fc6dd11,065d267e,a9514f88
6-piece Zinger Chicken Burger Large,Chicken Burger,Chicken,,,,,8116cc5c,065d267e,a9514f88
Fillet Chicken Burger,Chicken Burger,Chicken,,,,,b3ac8b74,065d267e,a9514f88
Fillet Chicken Burger Small,Chicken Burger,Chicken,,,,,ca85664c,065d267e,a9514f88
Fillet Chicken Burger Medium,Chicken Burger,Chicken,,,,,a760937a,065d267e,a9514f88
Fillet Chicken Burger Large,Chicken Burger,Chicken,,,,,53dfdf93,065d267e,a9514f88
Fillet Chicken Burger Extra Large,Chicken Burger,Chicken,,,,,b85df64f,065d267e,a9514f88
Fillet Chicken Burger King Size,Chicken Burger,Chicken,,,,,bd6c1b5b,065d267e,a9514f88
Fillet Chicken Burger Family Size,Chicken Burger,Chicken,,,,,f4b1c65b,065d267e,a9514f88
4-piece Fillet Chicken Burger,Chicken Burger,Chicken,,,,,9c3d0b03,065d267e,a9514f88
6-piece Fillet Chicken Burger,Chicken Burger,Chicken,,,,,f877068a,065d267e,a9514f88
8-piece Fillet Chicken Burger,Chicken Burger,Chicken,,,,,a2a2aa96,065d267e,a9514f88
10-piece Fillet Chicken Burger,Chicken Burger,Chicken,,,,,a5d3fb69,065d267e,a9514f88
12-piece Fillet Chicken Burger,Chicken Burger,Chicken,,,,,6ac6c4f7,065d267e,a9514f88
15-piece Fillet Chicken Burger,Chicken Burger,Chicken,,,,,e3eac90a,065d267e,a9514f88
20-piece Fillet Chicken Burger,Chicken Burger,Chicken,,,,,d04e3a44,065d267e,a9514f88
Fillet Chicken Burger Combo,Chicken Burger,Chicken,,,,,7eb6ca22,065d267e,a9514f88
Fillet Chicken Burger Value Meal,Chicken Burger,Chicken,,,,,723e36bf,065d267e,a9514f88
Fillet Chicken Burger Deluxe Meal,Chicken Burger,Chicken,,,,,32162ce6,065d267e,a9514f88
Fillet Chicken Burger Family Meal,Chicken Burger,Chicken,,,,,1db952dd,065d267e,a9514f88
Grilled Fillet Chicken Burger,Chicken Burger,Chicken,,,,,d42abc1b,065d267e,a9514f88
Fried Fillet Chicken Burger,Chicken Burger,Chicken,,,,,8fd587d7,065d267e,a9514f88
Baked Fillet Chicken Burger,Chicken Burger,Chicken,,,,,6a56f997,065d267e,a9514f88
Fresh Fillet Chicken Burger,Chicken Burger,Chicken,,,,,aeee6227,065d267e,a9514f88
Fillet Chicken Burger Extra Crispy,Chicken Burger,Chicken,,,,,1d1e79ca,065d267e,a9514f88
Fillet Chicken Burger No Mayo,Chicken Burger,Chicken,,,,,f52f5c6f,065d267e,a9514f88
Fillet Chicken Burger Extra Cheese,Chicken Burger,Chicken,,,,,9fb4be92,065d267e,a9514f88
Fillet Chicken Burger Spicy,Chicken Burger,Chicken,,,,,5f506987,065d267e,a9514f88
Fillet Chicken Burger Mild,Chicken Burger,Chicken,,,,,3107b2fd,065d267e,a9514f88
Fillet Chicken Burger BBQ,Chicken Burger,Chicken,,,,,99a61401,065d267e,a9514f88
4-piece Fillet Chicken Burger Small,Chicken Burger,Chicken,,,,,a4fd8621,065d267e,a9514f88
6-piece Fillet Chicken Burger Small,Chicken Burger,Chicken,,,,,3a11c4d5,065d267e,a9514f88
4-piece Fillet Chicken Burger Medium,Chicken Burger,Chicken,,,,,21e03a79,065d267e,a9514f88
6-piece Fillet Chicken Burger Medium,Chicken Burger,Chicken,,,,,2fabf8e6,065d267e,a9514f88
4-piece Fillet Chicken Burger Large,Chicken Burger,Chicken,,,,,478d5d6f,065d267e,a9514f88
6-piece Fillet Chicken Burger Large,Chicken Burger,Chicken,,,,,3158bcb4,065d267e,a9514f88
Tower Chicken Burger,Chicken Burger,Chicken,,,,,96bc5544,065d267e,a9514f88
Tower Chicken Burger Small,Chicken Burger,Chicken,,,,,3626a661,065d267e,a9514f88
Tower Chicken Burger Medium,Chicken Burger,Chicken,,,,,4302e47f,065d267e,a9514f88
Tower Chicken Burger Large,Chicken Burger,Chicken,,,,,0cd1f87b,065d267e,a9514f88
Tower Chicken Burger Extra Large,Chicken Burger,Chicken,,,,,b7e87cb0,065d267e,a9514f88
