menu_item,category_item,class_item,Unnamed: 3,item_id,Unnamed: 5,3NF,menu_item_code,category_item_code,class_item_code
Fiery Chicken Fries Large,Chicken Fries,Chicken,,,,,FCFL,CF,C
Fiery Chicken Fries Extra Large,Chicken Fries,Chicken,,,,,FCFEL,CF,C
Fiery Chicken Fries King Size,Chicken Fries,Chicken,,,,,FCFKS,CF,C
Fiery Chicken Fries Family Size,Chicken Fries,Chicken,,,,,FCFFS,CF,C
4-piece Fiery Chicken Fries,Chicken Fries,Chicken,,,,,4FCF,CF,C
6-piece Fiery Chicken Fries,Chicken Fries,Chicken,,,,,6FCF,CF,C
8-piece Fiery Chicken Fries,Chicken Fries,Chicken,,,,,8FCF,CF,C
10-piece Fiery Chicken Fries,Chicken Fries,Chicken,,,,,1FCF,CF,C
12-piece Fiery Chicken Fries,Chicken Fries,Chicken,,,,,1FCF,CF,C
15-piece Fiery Chicken Fries,Chicken Fries,Chicken,,,,,1FCF,CF,C
20-piece Fiery Chicken Fries,Chicken Fries,Chicken,,,,,2FCF,CF,C
Fiery Chicken Fries Combo,Chicken Fries,Chicken,,,,,FCFC,CF,C
Fiery Chicken Fries Value Meal,Chicken Fries,Chicken,,,,,FCFVM,CF,C
Fiery Chicken Fries Deluxe Meal,Chicken Fries,Chicken,,,,,FCFDM,CF,C
Fiery Chicken Fries Family Meal,Chicken Fries,Chicken,,,,,FCFFM,CF,C
Grilled Fiery Chicken Fries,Chicken Fries,Chicken,,,,,GFCF,CF,C
Fried Fiery Chicken Fries,Chicken Fries,Chicken,,,,,FFCF,CF,C
Baked Fiery Chicken Fries,Chicken Fries,Chicken,,,,,BFCF,CF,C
Fresh Fiery Chicken Fries,Chicken Fries,Chicken,,,,,FFCF,CF,C
Fiery Chicken Fries Extra Crispy,Chicken Fries,Chicken,,,,,FCFEC,CF,C
Fiery Chicken Fries No Mayo,Chicken Fries,Chicken,,,,,FCFNM,CF,C
Fiery Chicken Fries Extra Cheese,Chicken Fries,Chicken,,,,,FCFEC,CF,C
Fiery Chicken Fries Spicy,Chicken Fries,Chicken,,,,,FCFS,CF,C
Fiery Chicken Fries Mild,Chicken Fries,Chicken,,,,,FCFM,CF,C
Fiery Chicken Fries BBQ,Chicken Fries,Chicken,,,,,FCFB,CF,C
4-piece Fiery Chicken Fries Small,Chicken Fries,Chicken,,,,,4FCFS,CF,C
6-piece Fiery Chicken Fries Small,Chicken Fries,Chicken,,,,,6FCFS,CF,C
4-piece Fiery Chicken Fries Medium,Chicken Fries,Chicken,,,,,4FCFM,CF,C
6-piece Fiery Chicken Fries Medium,Chicken Fries,Chicken,,,,,6FCFM,CF,C
4-piece Fiery Chicken Fries Large,Chicken Fries,Chicken,,,,,4FCFL,CF,C
6-piece Fiery Chicken Fries Large,Chicken Fries,Chicken,,,,,6FCFL,CF,C
Original Recipe Fried Chicken,Fried Chicken,Chicken,,,,,ORFC,FC,C
Original Recipe Fried Chicken Small,Fried Chicken,Chicken,,,,,ORFCS,FC,C
Original Recipe Fried Chicken Medium,Fried Chicken,Chicken,,,,,ORFCM,FC,C
Original Recipe Fried Chicken Large,Fried Chicken,Chicken,,,,,ORFCL,FC,C
Original Recipe Fried Chicken Extra Large,Fried Chicken,Chicken,,,,,ORFCEL,FC,C
Original Recipe Fried Chicken King Size,Fried Chicken,Chicken,,,,,ORFCKS,FC,C
Original Recipe Fried Chicken Family Size,Fried Chicken,Chicken,,,,,ORFCFS,FC,C
4-piece Original Recipe Fried Chicken,Fried Chicken,Chicken,,,,,4ORFC,FC,C
6-piece Original Recipe Fried Chicken,Fried Chicken,Chicken,,,,,6ORFC,FC,C
8-piece Original Recipe Fried Chicken,Fried Chicken,Chicken,,,,,8ORFC,FC,C
10-piece Original Recipe Fried Chicken,Fried Chicken,Chicken,,,,,1ORFC,FC,C
12-piece Original Recipe Fried Chicken,Fried Chicken,Chicken,,,,,1ORFC,FC,C
15-piece Original Recipe Fried Chicken,Fried Chicken,Chicken,,,,,1ORFC,FC,C
20-piece Original Recipe Fried Chicken,Fried Chicken,Chicken,,,,,2ORFC,FC,C
Original Recipe Fried Chicken Combo,Fried Chicken,Chicken,,,,,ORFCC,FC,C
Original Recipe Fried Chicken Value Meal,Fried Chicken,Chicken,,,,,ORFCVM,FC,C
Original Recipe Fried Chicken Deluxe Meal,Fried Chicken,Chicken,,,,,ORFCDM,FC,C
Original Recipe Fried Chicken Family Meal,Fried Chicken,Chicken,,,,,ORFCFM,FC,C
Grilled Original Recipe Fried Chicken,Fried Chicken,Chicken,,,,,GORFC,FC,C
Fried Original Recipe Fried Chicken,Fried Chicken,Chicken,,,,,FORFC,FC,C
Baked Original Recipe Fried Chicken,Fried Chicken,Chicken,,,,,BORFC,FC,C
Fresh Original Recipe Fried Chicken,Fried Chicken,Chicken,,,,,FORFC,FC,C
Original Recipe Fried Chicken Extra Crispy,Fried Chicken,Chicken,,,,,ORFCEC,FC,C
Original Recipe Fried Chicken No Mayo,Fried Chicken,Chicken,,,,,ORFCNM,FC,C
Original Recipe Fried Chicken Extra Cheese,Fried Chicken,Chicken,,,,,ORFCEC,FC,C
Original Recipe Fried Chicken Spicy,Fried Chicken,Chicken,,,,,ORFCS,FC,C
Original Recipe Fried Chicken Mild,Fried Chicken,Chicken,,,,,ORFCM,FC,C
Original Recipe Fried Chicken BBQ,Fried Chicken,Chicken,,,,,ORFCB,FC,C
4-piece Original Recipe Fried Chicken Small,Fried Chicken,Chicken,,,,,4ORFCS,FC,C
6-piece Original Recipe Fried Chicken Small,Fried Chicken,Chicken,,,,,6ORFCS,FC,C
4-piece Original Recipe Fried Chicken Medium,Fried Chicken,Chicken,,,,,4ORFCM,FC,C
6-piece Original Recipe Fried Chicken Medium,Fried Chicken,Chicken,,,,,6ORFCM,FC,C
4-piece Original Recipe Fried Chicken Large,Fried Chicken,Chicken,,,,,4ORFCL,FC,C
6-piece Original Recipe Fried Chicken Large,Fried Chicken,Chicken,,,,,6ORFCL,FC,C
Hot & Spicy Fried Chicken,Fried Chicken,Chicken,,,,,H&SFC,FC,C
Hot & Spicy Fried Chicken Small,Fried Chicken,Chicken,,,,,H&SFCS,FC,C
Hot & Spicy Fried Chicken Medium,Fried Chicken,Chicken,,,,,H&SFCM,FC,C
Hot & Spicy Fried Chicken Large,Fried Chicken,Chicken,,,,,H&SFCL,FC,C
Hot & Spicy Fried Chicken Extra Large,Fried Chicken,Chicken,,,,,H&SFCEL,FC,C
Hot & Spicy Fried Chicken King Size,Fried Chicken,Chicken,,,,,H&SFCKS,FC,C
Hot & Spicy Fried Chicken Family Size,Fried Chicken,Chicken,,,,,H&SFCFS,FC,C
4-piece Hot & Spicy Fried Chicken,Fried Chicken,Chicken,,,,,4H&SFC,FC,C
6-piece Hot & Spicy Fried Chicken,Fried Chicken,Chicken,,,,,6H&SFC,FC,C
8-piece Hot & Spicy Fried Chicken,Fried Chicken,Chicken,,,,,8H&SFC,FC,C
10-piece Hot & Spicy Fried Chicken,Fried Chicken,Chicken,,,,,1H&SFC,FC,C
12-piece Hot & Spicy Fried Chicken,Fried Chicken,Chicken,,,,,1H&SFC,FC,C
15-piece Hot & Spicy Fried Chicken,Fried Chicken,Chicken,,,,,1H&SFC,FC,C
20-piece Hot & Spicy Fried Chicken,Fried Chicken,Chicken,,,,,2H&SFC,FC,C
Hot & Spicy Fried Chicken Combo,Fried Chicken,Chicken,,,,,H&SFCC,FC,C
Hot & Spicy Fried Chicken Value Meal,Fried Chicken,Chicken,,,,,H&SFCVM,FC,C
Hot & Spicy Fried Chicken Deluxe Meal,Fried Chicken,Chicken,,,,,H&SFCDM,FC,C
Hot & Spicy Fried Chicken Family Meal,Fried Chicken,Chicken,,,,,H&SFCFM,FC,C
Grilled Hot & Spicy Fried Chicken,Fried Chicken,Chicken,,,,,GH&SFC,FC,C
Fried Hot & Spicy Fried Chicken,Fried Chicken,Chicken,,,,,FH&SFC,FC,C
Baked Hot & Spicy Fried Chicken,Fried Chicken,Chicken,,,,,BH&SFC,FC,C
Fresh Hot & Spicy Fried Chicken,Fried Chicken,Chicken,,,,,FH&SFC,FC,C
Hot & Spicy Fried Chicken Extra Crispy,Fried Chicken,Chicken,,,,,H&SFCEC,FC,C
Hot & Spicy Fried Chicken No Mayo,Fried Chicken,Chicken,,,,,H&SFCNM,FC,C
Hot & Spicy Fried Chicken Extra Cheese,Fried Chicken,Chicken,,,,,H&SFCEC,FC,C
Hot & Spicy Fried Chicken Spicy,Fried Chicken,Chicken,,,,,H&SFCS,FC,C
Hot & Spicy Fried Chicken Mild,Fried Chicken,Chicken,,,,,H&SFCM,FC,C
Hot & Spicy Fried Chicken BBQ,Fried Chicken,Chicken,,,,,H&SFCB,FC,C
4-piece Hot & Spicy Fried Chicken Small,Fried Chicken,Chicken,,,,,4H&SFCS,FC,C
6-piece Hot & Spicy Fried Chicken Small,Fried Chicken,Chicken,,,,,6H&SFCS,FC,C
4-piece Hot & Spicy Fried Chicken Medium,Fried Chicken,Chicken,,,,,4H&SFCM,FC,C
6-piece Hot & Spicy Fried Chicken Medium,Fried Chicken,Chicken,,,,,6H&SFCM,FC,C
4-piece Hot & Spicy Fried Chicken Large,Fried Chicken,Chicken,,,,,4H&SFCL,FC,C
6-piece Hot & Spicy Fried Chicken Large,Fried Chicken,Chicken,,,,,6H&SFCL,FC,C
Zinger Fried Chicken,Fried Chicken,Chicken,,,,,ZFC,FC,C
Zinger Fried Chicken Small,Fried Chicken,Chicken,,,,,ZFCS,FC,C
Zinger Fried Chicken Medium,Fried Chicken,Chicken,,,,,ZFCM,FC,C
Zinger Fried Chicken Large,Fried Chicken,Chicken,,,,,ZFCL,FC,C
Zinger Fried Chicken Extra Large,Fried Chicken,Chicken,,,,,ZFCEL,FC,C
Zinger Fried Chicken King Size,Fried Chicken,Chicken,,,,,ZFCKS,FC,C
Zinger Fried Chicken Family Size,Fried Chicken,Chicken,,,,,ZFCFS,FC,C
4-piece Zinger Fried Chicken,Fried Chicken,Chicken,,,,,4ZFC,FC,C
6-piece Zinger Fried Chicken,Fried Chicken,Chicken,,,,,6ZFC,FC,C
8-piece Zinger Fried Chicken,Fried Chicken,Chicken,,,,,8ZFC,FC,C
10-piece Zinger Fried Chicken,Fried Chicken,Chicken,,,,,1ZFC,FC,C
12-piece Zinger Fried Chicken,Fried Chicken,Chicken,,,,,1ZFC,FC,C
15-piece Zinger Fried Chicken,Fried Chicken,Chicken,,,,,1ZFC,FC,C
20-piece Zinger Fried Chicken,Fried Chicken,Chicken,,,,,2ZFC,FC,C
Zinger Fried Chicken Combo,Fried Chicken,Chicken,,,,,ZFCC,FC,C
Zinger Fried Chicken Value Meal,Fried Chicken,Chicken,,,,,ZFCVM,FC,C
Zinger Fried Chicken Deluxe Meal,Fried Chicken,Chicken,,,,,ZFCDM,FC,C
Zinger Fried Chicken Family Meal,Fried Chicken,Chicken,,,,,ZFCFM,FC,C
Grilled Zinger Fried Chicken,Fried Chicken,Chicken,,,,,GZFC,FC,C
Fried Zinger Fried Chicken,Fried Chicken,Chicken,,,,,FZFC,FC,C
Baked Zinger Fried Chicken,Fried Chicken,Chicken,,,,,BZFC,FC,C
Fresh Zinger Fried Chicken,Fried Chicken,Chicken,,,,,FZFC,FC,C
Zinger Fried Chicken Extra Crispy,Fried Chicken,Chicken,,,,,ZFCEC,FC,C
Zinger Fried Chicken No Mayo,Fried Chicken,Chicken,,,,,ZFCNM,FC,C
Zinger Fried Chicken Extra Cheese,Fried Chicken,Chicken,,,,,ZFCEC,FC,C
Zinger Fried Chicken Spicy,Fried Chicken,Chicken,,,,,ZFCS,FC,C
Zinger Fried Chicken Mild,Fried Chicken,Chicken,,,,,ZFCM,FC,C
Zinger Fried Chicken BBQ,Fried Chicken,Chicken,,,,,ZFCB,FC,C
4-piece Zinger Fried Chicken Small,Fried Chicken,Chicken,,,,,4ZFCS,FC,C
6-piece Zinger Fried Chicken Small,Fried Chicken,Chicken,,,,,6ZFCS,FC,C
4-piece Zinger Fried Chicken Medium,Fried Chicken,Chicken,,,,,4ZFCM,FC,C
6-piece Zinger Fried Chicken Medium,Fried Chicken,Chicken,,,,,6ZFCM,FC,C
4-piece Zinger Fried Chicken Large,Fried Chicken,Chicken,,,,,4ZFCL,FC,C
6-piece Zinger Fried Chicken Large,Fried Chicken,Chicken,,,,,6ZFCL,FC,C
Zinger Chicken Burger,Chicken Burger,Chicken,,,,,ZCB,CB,C
Zinger Chicken Burger Small,Chicken Burger,Chicken,,,,,ZCBS,CB,C
Zinger Chicken Burger Medium,Chicken Burger,Chicken,,,,,ZCBM,CB,C
Zinger Chicken Burger Large,Chicken Burger,Chicken,,,,,ZCBL,CB,C
Zinger Chicken Burger Extra Large,Chicken Burger,Chicken,,,,,ZCBEL,CB,C
Zinger Chicken Burger King Size,Chicken Burger,Chicken,,,,,ZCBKS,CB,C
Zinger Chicken Burger Family Size,Chicken Burger,Chicken,,,,,ZCBFS,CB,C
4-piece Zinger Chicken Burger,Chicken Burger,Chicken,,,,,4ZCB,CB,C
6-piece Zinger Chicken Burger,Chicken Burger,Chicken,,,,,6ZCB,CB,C
8-piece Zinger Chicken Burger,Chicken Burger,Chicken,,,,,8ZCB,CB,C
10-piece Zinger Chicken Burger,Chicken Burger,Chicken,,,,,1ZCB,CB,C
12-piece Zinger Chicken Burger,Chicken Burger,Chicken,,,,,1ZCB,CB,C
15-piece Zinger Chicken Burger,Chicken Burger,Chicken,,,,,1ZCB,CB,C
20-piece Zinger Chicken Burger,Chicken Burger,Chicken,,,,,2ZCB,CB,C
Zinger Chicken Burger Combo,Chicken Burger,Chicken,,,,,ZCBC,CB,C
Zinger Chicken Burger Value Meal,Chicken Burger,Chicken,,,,,ZCBVM,CB,C
Zinger Chicken Burger Deluxe Meal,Chicken Burger,Chicken,,,,,ZCBDM,CB,C
Zinger Chicken Burger Family Meal,Chicken Burger,Chicken,,,,,ZCBFM,CB,C
Grilled Zinger Chicken Burger,Chicken Burger,Chicken,,,,,GZCB,CB,C
Fried Zinger Chicken Burger,Chicken Burger,Chicken,,,,,FZCB,CB,C
Baked Zinger Chicken Burger,Chicken Burger,Chicken,,,,,BZCB,CB,C
Fresh Zinger Chicken Burger,Chicken Burger,Chicken,,,,,FZCB,CB,C
Zinger Chicken Burger Extra Crispy,Chicken Burger,Chicken,,,,,ZCBEC,CB,C
Zinger Chicken Burger No Mayo,Chicken Burger,Chicken,,,,,ZCBNM,CB,C
Zinger Chicken Burger Extra Cheese,Chicken Burger,Chicken,,,,,ZCBEC,CB,C
Zinger Chicken Burger Spicy,Chicken Burger,Chicken,,,,,ZCBS,CB,C
Zinger Chicken Burger Mild,Chicken Burger,Chicken,,,,,ZCBM,CB,C
Zinger Chicken Burger BBQ,Chicken Burger,Chicken,,,,,ZCBB,CB,C
4-piece Zinger Chicken Burger Small,Chicken Burger,Chicken,,,,,4ZCBS,CB,C
6-piece Zinger Chicken Burger Small,Chicken Burger,Chicken,,,,,6ZCBS,CB,C
4-piece Zinger Chicken Burger Medium,Chicken Burger,Chicken,,,,,4ZCBM,CB,C
6-piece Zinger Chicken Burger Medium,Chicken Burger,Chicken,,,,,6ZCBM,CB,C
4-piece Zinger Chicken Burger Large,Chicken Burger,Chicken,,,,,4ZCBL,CB,C
6-piece Zinger Chicken Burger Large,Chicken Burger,Chicken,,,,,6ZCBL,CB,C
Fillet Chicken Burger,Chicken Burger,Chicken,,,,,FCB,CB,C
Fillet Chicken Burger Small,Chicken Burger,Chicken,,,,,FCBS,CB,C
Fillet Chicken Burger Medium,Chicken Burger,Chicken,,,,,FCBM,CB,C
Fillet Chicken Burger Large,Chicken Burger,Chicken,,,,,FCBL,CB,C
Fillet Chicken Burger Extra Large,Chicken Burger,Chicken,,,,,FCBEL,CB,C
Fillet Chicken Burger King Size,Chicken Burger,Chicken,,,,,FCBKS,CB,C
Fillet Chicken Burger Family Size,Chicken Burger,Chicken,,,,,FCBFS,CB,C
4-piece Fillet Chicken Burger,Chicken Burger,Chicken,,,,,4FCB,CB,C
6-piece Fillet Chicken Burger,Chicken Burger,Chicken,,,,,6FCB,CB,C
8-piece Fillet Chicken Burger,Chicken Burger,Chicken,,,,,8FCB,CB,C
10-piece Fillet Chicken Burger,Chicken Burger,Chicken,,,,,1FCB,CB,C
12-piece Fillet Chicken Burger,Chicken Burger,Chicken,,,,,1FCB,CB,C
15-piece Fillet Chicken Burger,Chicken Burger,Chicken,,,,,1FCB,CB,C
20-piece Fillet Chicken Burger,Chicken Burger,Chicken,,,,,2FCB,CB,C
Fillet Chicken Burger Combo,Chicken Burger,Chicken,,,,,FCBC,CB,C
Fillet Chicken Burger Value Meal,Chicken Burger,Chicken,,,,,FCBVM,CB,C
Fillet Chicken Burger Deluxe Meal,Chicken Burger,Chicken,,,,,FCBDM,CB,C
Fillet Chicken Burger Family Meal,Chicken Burger,Chicken,,,,,FCBFM,CB,C
Grilled Fillet Chicken Burger,Chicken Burger,Chicken,,,,,GFCB,CB,C
Fried Fillet Chicken Burger,Chicken Burger,Chicken,,,,,FFCB,CB,C
Baked Fillet Chicken Burger,Chicken Burger,Chicken,,,,,BFCB,CB,C
Fresh Fillet Chicken Burger,Chicken Burger,Chicken,,,,,FFCB,CB,C
Fillet Chicken Burger Extra Crispy,Chicken Burger,Chicken,,,,,FCBEC,CB,C
Fillet Chicken Burger No Mayo,Chicken Burger,Chicken,,,,,FCBNM,CB,C
Fillet Chicken Burger Extra Cheese,Chicken Burger,Chicken,,,,,FCBEC,CB,C
Fillet Chicken Burger Spicy,Chicken Burger,Chicken,,,,,FCBS,CB,C
Fillet Chicken Burger Mild,Chicken Burger,Chicken,,,,,FCBM,CB,C
Fillet Chicken Burger BBQ,Chicken Burger,Chicken,,,,,FCBB,CB,C
4-piece Fillet Chicken Burger Small,Chicken Burger,Chicken,,,,,4FCBS,CB,C
6-piece Fillet Chicken Burger Small,Chicken Burger,Chicken,,,,,6FCBS,CB,C
4-piece Fillet Chicken Burger Medium,Chicken Burger,Chicken,,,,,4FCBM,CB,C
6-piece Fillet Chicken Burger Medium,Chicken Burger,Chicken,,,,,6FCBM,CB,C
4-piece Fillet Chicken Burger Large,Chicken Burger,Chicken,,,,,4FCBL,CB,C
6-piece Fillet Chicken Burger Large,Chicken Burger,Chicken,,,,,6FCBL,CB,C
Tower Chicken Burger,Chicken Burger,Chicken,,,,,TCB,CB,C
Tower Chicken Burger Small,Chicken Burger,Chicken,,,,,TCBS,CB,C
Tower Chicken Burger Medium,Chicken Burger,Chicken,,,,,TCBM,CB,C
Tower Chicken Burger Large,Chicken Burger,Chicken,,,,,TCBL,CB,C
Tower Chicken Burger Extra Large,Chicken Burger,Chicken,,,,,TCBEL,CB,C
Tower Chicken Burger King Size,Chicken Burger,Chicken,,,,,TCBKS,CB,C
Tower Chicken Burger Family Size,Chicken Burger,Chicken,,,,,TCBFS,CB,C
4-piece Tower Chicken Burger,Chicken Burger,Chicken,,,,,4TCB,CB,C
6-piece Tower Chicken Burger,Chicken Burger,Chicken,,,,,6TCB,CB,C
8-piece Tower Chicken Burger,Chicken Burger,Chicken,,,,,8TCB,CB,C
10-piece Tower Chicken Burger,Chicken Burger,Chicken,,,,,1TCB,CB,C
12-piece Tower Chicken Burger,Chicken Burger,Chicken,,,,,1TCB,CB,C
15-piece Tower Chicken Burger,Chicken Burger,Chicken,,,,,1TCB,CB,C
20-piece Tower Chicken Burger,Chicken Burger,Chicken,,,,,2TCB,CB,C
Tower Chicken Burger Combo,Chicken Burger,Chicken,,,,,TCBC,CB,C
Tower Chicken Burger Value Meal,Chicken Burger,Chicken,,,,,TCBVM,CB,C
Tower Chicken Burger Deluxe Meal,Chicken Burger,Chicken,,,,,TCBDM,CB,C
Tower Chicken Burger Family Meal,Chicken Burger,Chicken,,,,,TCBFM,CB,C
Grilled Tower Chicken Burger,Chicken Burger,Chicken,,,,,GTCB,CB,C
Fried Tower Chicken Burger,Chicken Burger,Chicken,,,,,FTCB,CB,C
Baked Tower Chicken Burger,Chicken Burger,Chicken,,,,,BTCB,CB,C
Fresh Tower Chicken Burger,Chicken Burger,Chicken,,,,,FTCB,CB,C
Tower Chicken Burger Extra Crispy,Chicken Burger,Chicken,,,,,TCBEC,CB,C
Tower Chicken Burger No Mayo,Chicken Burger,Chicken,,,,,TCBNM,CB,C
Tower Chicken Burger Extra Cheese,Chicken Burger,Chicken,,,,,TCBEC,CB,C
Tower Chicken Burger Spicy,Chicken Burger,Chicken,,,,,TCBS,CB,C
Tower Chicken Burger Mild,Chicken Burger,Chicken,,,,,TCBM,CB,C
Tower Chicken Burger BBQ,Chicken Burger,Chicken,,,,,TCBB,CB,C
4-piece Tower Chicken Burger Small,Chicken Burger,Chicken,,,,,4TCBS,CB,C
6-piece Tower Chicken Burger Small,Chicken Burger,Chicken,,,,,6TCBS,CB,C
4-piece Tower Chicken Burger Medium,Chicken Burger,Chicken,,,,,4TCBM,CB,C
6-piece Tower Chicken Burger Medium,Chicken Burger,Chicken,,,,,6TCBM,CB,C
4-piece Tower Chicken Burger Large,Chicken Burger,Chicken,,,,,4TCBL,CB,C
6-piece Tower Chicken Burger Large,Chicken Burger,Chicken,,,,,6TCBL,CB,C
Hot Wings Wings,Wings,Chicken,,,,,HWW,W,C
Hot Wings Wings Small,Wings,Chicken,,,,,HWWS,W,C
Hot Wings Wings Medium,Wings,Chicken,,,,,HWWM,W,C
Hot Wings Wings Large,Wings,Chicken,,,,,HWWL,W,C
Hot Wings Wings Extra Large,Wings,Chicken,,,,,HWWEL,W,C
Hot Wings Wings King Size,Wings,Chicken,,,,,HWWKS,W,C
Hot Wings Wings Family Size,Wings,Chicken,,,,,HWWFS,W,C
4-piece Hot Wings Wings,Wings,Chicken,,,,,4HWW,W,C
6-piece Hot Wings Wings,Wings,Chicken,,,,,6HWW,W,C
8-piece Hot Wings Wings,Wings,Chicken,,,,,8HWW,W,C
10-piece Hot Wings Wings,Wings,Chicken,,,,,1HWW,W,C
12-piece Hot Wings Wings,Wings,Chicken,,,,,1HWW,W,C
15-piece Hot Wings Wings,Wings,Chicken,,,,,1HWW,W,C
20-piece Hot Wings Wings,Wings,Chicken,,,,,2HWW,W,C
Hot Wings Wings Combo,Wings,Chicken,,,,,HWWC,W,C
Hot Wings Wings Value Meal,Wings,Chicken,,,,,HWWVM,W,C
Hot Wings Wings Deluxe Meal,Wings,Chicken,,,,,HWWDM,W,C
Hot Wings Wings Family Meal,Wings,Chicken,,,,,HWWFM,W,C
Grilled Hot Wings Wings,Wings,Chicken,,,,,GHWW,W,C
Fried Hot Wings Wings,Wings,Chicken,,,,,FHWW,W,C
Baked Hot Wings Wings,Wings,Chicken,,,,,BHWW,W,C
Fresh Hot Wings Wings,Wings,Chicken,,,,,FHWW,W,C
Hot Wings Wings Extra Crispy,Wings,Chicken,,,,,HWWEC,W,C
Hot Wings Wings No Mayo,Wings,Chicken,,,,,HWWNM,W,C
Hot Wings Wings Extra Cheese,Wings,Chicken,,,,,HWWEC,W,C
Hot Wings Wings Spicy,Wings,Chicken,,,,,HWWS,W,C
Hot Wings Wings Mild,Wings,Chicken,,,,,HWWM,W,C
Hot Wings Wings BBQ,Wings,Chicken,,,,,HWWB,W,C
4-piece Hot Wings Wings Small,Wings,Chicken,,,,,4HWWS,W,C
6-piece Hot Wings Wings Small,Wings,Chicken,,,,,6HWWS,W,C
4-piece Hot Wings Wings Medium,Wings,Chicken,,,,,4HWWM,W,C
6-piece Hot Wings Wings Medium,Wings,Chicken,,,,,6HWWM,W,C
4-piece Hot Wings Wings Large,Wings,Chicken,,,,,4HWWL,W,C
6-piece Hot Wings Wings Large,Wings,Chicken,,,,,6HWWL,W,C
Boneless Wings,Wings,Chicken,,,,,BW,W,C
Boneless Wings Small,Wings,Chicken,,,,,BWS,W,C
Boneless Wings Medium,Wings,Chicken,,,,,BWM,W,C
Boneless Wings Large,Wings,Chicken,,,,,BWL,W,C
Boneless Wings Extra Large,Wings,Chicken,,,,,BWEL,W,C
Boneless Wings King Size,Wings,Chicken,,,,,BWKS,W,C
Boneless Wings Family Size,Wings,Chicken,,,,,BWFS,W,C
4-piece Boneless Wings,Wings,Chicken,,,,,4BW,W,C
6-piece Boneless Wings,Wings,Chicken,,,,,6BW,W,C
8-piece Boneless Wings,Wings,Chicken,,,,,8BW,W,C
10-piece Boneless Wings,Wings,Chicken,,,,,1BW,W,C
12-piece Boneless Wings,Wings,Chicken,,,,,1BW,W,C
15-piece Boneless Wings,Wings,Chicken,,,,,1BW,W,C
20-piece Boneless Wings,Wings,Chicken,,,,,2BW,W,C
Boneless Wings Combo,Wings,Chicken,,,,,BWC,W,C
Boneless Wings Value Meal,Wings,Chicken,,,,,BWVM,W,C
Boneless Wings Deluxe Meal,Wings,Chicken,,,,,BWDM,W,C
Boneless Wings Family Meal,Wings,Chicken,,,,,BWFM,W,C
Grilled Boneless Wings,Wings,Chicken,,,,,GBW,W,C
Fried Boneless Wings,Wings,Chicken,,,,,FBW,W,C
Baked Boneless Wings,Wings,Chicken,,,,,BBW,W,C
Fresh Boneless Wings,Wings,Chicken,,,,,FBW,W,C
Boneless Wings Extra Crispy,Wings,Chicken,,,,,BWEC,W,C
Boneless Wings No Mayo,Wings,Chicken,,,,,BWNM,W,C
Boneless Wings Extra Cheese,Wings,Chicken,,,,,BWEC,W,C
Boneless Wings Spicy,Wings,Chicken,,,,,BWS,W,C
Boneless Wings Mild,Wings,Chicken,,,,,BWM,W,C
Boneless Wings BBQ,Wings,Chicken,,,,,BWB,W,C
4-piece Boneless Wings Small,Wings,Chicken,,,,,4BWS,W,C
6-piece Boneless Wings Small,Wings,Chicken,,,,,6BWS,W,C
4-piece Boneless Wings Medium,Wings,Chicken,,,,,4BWM,W,C
6-piece Boneless Wings Medium,Wings,Chicken,,,,,6BWM,W,C
4-piece Boneless Wings Large,Wings,Chicken,,,,,4BWL,W,C
6-piece Boneless Wings Large,Wings,Chicken,,,,,6BWL,W,C
Drumettes Wings,Wings,Chicken,,,,,DW,W,C
Drumettes Wings Small,Wings,Chicken,,,,,DWS,W,C
Drumettes Wings Medium,Wings,Chicken,,,,,DWM,W,C
Drumettes Wings Large,Wings,Chicken,,,,,DWL,W,C
Drumettes Wings Extra Large,Wings,Chicken,,,,,DWEL,W,C
Drumettes Wings King Size,Wings,Chicken,,,,,DWKS,W,C
Drumettes Wings Family Size,Wings,Chicken,,,,,DWFS,W,C
4-piece Drumettes Wings,Wings,Chicken,,,,,4DW,W,C
6-piece Drumettes Wings,Wings,Chicken,,,,,6DW,W,C
8-piece Drumettes Wings,Wings,Chicken,,,,,8DW,W,C
10-piece Drumettes Wings,Wings,Chicken,,,,,1DW,W,C
12-piece Drumettes Wings,Wings,Chicken,,,,,1DW,W,C
15-piece Drumettes Wings,Wings,Chicken,,,,,1DW,W,C
20-piece Drumettes Wings,Wings,Chicken,,,,,2DW,W,C
Drumettes Wings Combo,Wings,Chicken,,,,,DWC,W,C
Drumettes Wings Value Meal,Wings,Chicken,,,,,DWVM,W,C
Drumettes Wings Deluxe Meal,Wings,Chicken,,,,,DWDM,W,C
Drumettes Wings Family Meal,Wings,Chicken,,,,,DWFM,W,C
Grilled Drumettes Wings,Wings,Chicken,,,,,GDW,W,C
Fried Drumettes Wings,Wings,Chicken,,,,,FDW,W,C
Baked Drumettes Wings,Wings,Chicken,,,,,BDW,W,C
Fresh Drumettes Wings,Wings,Chicken,,,,,FDW,W,C
Drumettes Wings Extra Crispy,Wings,Chicken,,,,,DWEC,W,C
Drumettes Wings No Mayo,Wings,Chicken,,,,,DWNM,W,C
Drumettes Wings Extra Cheese,Wings,Chicken,,,,,DWEC,W,C
Drumettes Wings Spicy,Wings,Chicken,,,,,DWS,W,C
